check_time
bp0_sb1_pol_a4_vol
bp0_sb1_pol_a4_temp
bp0_sb1_pol_a5_vol
bp0_sb1_pol_a5_temp
bp0_sb1_pol_a6_vol
bp0_sb1_pol_a6_temp
bp0_sb1_pol_a7_vol
bp0_sb1_pol_a7_temp
bp0_sb1_pol_a8_vol
bp0_sb1_pol_a8_temp
bp0_sb1_pol_a9_vol
bp0_sb1_pol_a9_temp
bp0_sb1_pol_b0_vol
bp0_sb1_pol_b0_temp
bp0_sb1_pol_b2_vol
bp0_sb1_pol_b2_temp
bp0_sb1_pol_b3_vol
bp0_sb1_pol_b3_temp
bp0_sb1_pol_b5_vol
bp0_sb1_pol_b5_temp
bp0_sb1_pol_b6_vol
bp0_sb1_pol_b6_temp
bp0_sb1_pol_c1_vol
bp0_sb1_pol_c2_vol
bp0_sb1_pol_c4_vol
bp0_sb2_out_air_temp
bp0_sb2_cpu_0_temp
bp0_sb2_cpu_1_temp
bp0_sb2_cpu_2_temp
bp0_sb2_cpu_3_temp
bp0_sb2_ibc_0_vol
bp0_sb2_ibc_1_vol
bp0_sb2_ibc_2_vol
bp0_sb2_ibc_3_vol
bp0_sb2_pol_a0_vol
bp0_sb2_pol_a0_temp
bp0_sb2_pol_a1_vol
bp0_sb2_pol_a1_temp
bp0_sb2_pol_a2_vol
bp0_sb2_pol_a2_temp
bp0_sb2_pol_a3_vol
bp0_sb2_pol_a3_temp
bp0_sb2_pol_a4_vol
bp0_sb2_pol_a4_temp
bp0_sb2_pol_a5_vol
bp0_sb2_pol_a5_temp
bp0_sb2_pol_a6_vol
bp0_sb2_pol_a6_temp
bp0_sb2_pol_a7_vol
bp0_sb2_pol_a7_temp
bp0_sb2_pol_a8_vol
bp0_sb2_pol_a8_temp
bp0_sb2_pol_a9_vol
bp0_sb2_pol_a9_temp
bp0_sb2_pol_b0_vol
bp0_sb2_pol_b0_temp
bp0_sb2_pol_b2_vol
bp0_sb2_pol_b2_temp
bp0_sb2_pol_b3_vol
bp0_sb2_pol_b3_temp
bp0_sb2_pol_b5_vol
bp0_sb2_pol_b5_temp
bp0_sb2_pol_b6_vol
bp0_sb2_pol_b6_temp
bp0_sb2_pol_c1_vol
bp0_sb2_pol_c2_vol
bp0_sb2_pol_c4_vol
bp0_sb3_out_air_temp
bp0_sb3_cpu_0_temp
bp0_sb3_cpu_1_temp
bp0_sb3_cpu_2_temp
bp0_sb3_cpu_3_temp
bp0_sb3_ibc_0_vol
bp0_sb3_ibc_1_vol
bp0_sb3_ibc_2_vol
bp0_sb3_ibc_3_vol
bp0_sb3_pol_a0_vol
bp0_sb3_pol_a0_temp
bp0_sb3_pol_a1_vol
bp0_sb3_pol_a1_temp
bp0_sb3_pol_a2_vol
bp0_sb3_pol_a2_temp
bp0_sb3_pol_a3_vol
bp0_sb3_pol_a3_temp
bp0_sb3_pol_a4_vol
bp0_sb3_pol_a4_temp
bp0_sb3_pol_a5_vol
bp0_sb3_pol_a5_temp
bp0_sb3_pol_a6_vol
bp0_sb3_pol_a6_temp
bp0_sb3_pol_a7_vol
bp0_sb3_pol_a7_temp
bp0_sb3_pol_a8_vol
bp0_sb3_pol_a8_temp
bp0_sb3_pol_a9_vol
bp0_sb3_pol_a9_temp
bp0_sb3_pol_b0_vol
bp0_sb3_pol_b0_temp
bp0_sb3_pol_b2_vol
bp0_sb3_pol_b2_temp
bp0_sb3_pol_b3_vol
bp0_sb3_pol_b3_temp
bp0_sb3_pol_b5_vol
bp0_sb3_pol_b5_temp
bp0_sb3_pol_b6_vol
bp0_sb3_pol_b6_temp
bp0_sb3_pol_c1_vol
bp0_sb3_pol_c2_vol
bp0_sb3_pol_c4_vol
bp0_sb4_out_air_temp
bp0_sb4_cpu_0_temp
bp0_sb4_cpu_1_temp
bp0_sb4_cpu_2_temp
bp0_sb4_cpu_3_temp
bp0_sb4_ibc_0_vol
bp0_sb4_ibc_1_vol
bp0_sb4_ibc_2_vol
bp0_sb4_ibc_3_vol
bp0_sb4_pol_a0_vol
bp0_sb4_pol_a0_temp
bp0_sb4_pol_a1_vol
bp0_sb4_pol_a1_temp
bp0_sb4_pol_a2_vol
bp0_sb4_pol_a2_temp
bp0_sb4_pol_a3_vol
bp0_sb4_pol_a3_temp
bp0_sb4_pol_a4_vol
bp0_sb4_pol_a4_temp
bp0_sb4_pol_a5_vol
bp0_sb4_pol_a5_temp
bp0_sb4_pol_a6_vol
bp0_sb4_pol_a6_temp
bp0_sb4_pol_a7_vol
bp0_sb4_pol_a7_temp
bp0_sb4_pol_a8_vol
bp0_sb4_pol_a8_temp
bp0_sb4_pol_a9_vol
bp0_sb4_pol_a9_temp
bp0_sb4_pol_b0_vol
bp0_sb4_pol_b0_temp
bp0_sb4_pol_b2_vol
bp0_sb4_pol_b2_temp
bp0_sb4_pol_b3_vol
bp0_sb4_pol_b3_temp
bp0_sb4_pol_b5_vol
bp0_sb4_pol_b5_temp
bp0_sb4_pol_b6_vol
bp0_sb4_pol_b6_temp
bp0_sb4_pol_c1_vol
bp0_sb4_pol_c2_vol
bp0_sb4_pol_c4_vol
bp0_sb5_out_air_temp
bp0_sb5_cpu_0_temp
bp0_sb5_cpu_1_temp
bp0_sb5_cpu_2_temp
bp0_sb5_cpu_3_temp
bp0_sb5_ibc_0_vol
bp0_sb5_ibc_1_vol
bp0_sb5_ibc_2_vol
bp0_sb5_ibc_3_vol
bp0_sb5_pol_a0_vol
bp0_sb5_pol_a0_temp
bp0_sb5_pol_a1_vol
bp0_sb5_pol_a1_temp
bp0_sb5_pol_a2_vol
bp0_sb5_pol_a2_temp
bp0_sb5_pol_a3_vol
bp0_sb5_pol_a3_temp
bp0_sb5_pol_a4_vol
bp0_sb5_pol_a4_temp
bp0_sb5_pol_a5_vol
bp0_sb5_pol_a5_temp
bp0_sb5_pol_a6_vol
bp0_sb5_pol_a6_temp
bp0_sb5_pol_a7_vol
bp0_sb5_pol_a7_temp
bp0_sb5_pol_a8_vol
bp0_sb5_pol_a8_temp
bp0_sb5_pol_a9_vol
bp0_sb5_pol_a9_temp
bp0_sb5_pol_b0_vol
bp0_sb5_pol_b0_temp
bp0_sb5_pol_b2_vol
bp0_sb5_pol_b2_temp
bp0_sb5_pol_b3_vol
bp0_sb5_pol_b3_temp
bp0_sb5_pol_b5_vol
bp0_sb5_pol_b5_temp
bp0_sb5_pol_b6_vol
bp0_sb5_pol_b6_temp
bp0_sb5_pol_c1_vol
bp0_sb5_pol_c2_vol
bp0_sb5_pol_c4_vol
bp0_sb6_out_air_temp
bp0_sb6_cpu_0_temp
bp0_sb6_cpu_1_temp
bp0_sb6_cpu_2_temp
bp0_sb6_cpu_3_temp
bp0_sb6_ibc_0_vol
bp0_sb6_ibc_1_vol
bp0_sb6_ibc_2_vol
bp0_sb6_ibc_3_vol
bp0_sb6_pol_a0_vol
bp0_sb6_pol_a0_temp
bp0_sb6_pol_a1_vol
bp0_sb6_pol_a1_temp
bp0_sb6_pol_a2_vol
bp0_sb6_pol_a2_temp
bp0_sb6_pol_a3_vol
bp0_sb6_pol_a3_temp
bp0_sb6_pol_a4_vol
bp0_sb6_pol_a4_temp
bp0_sb6_pol_a5_vol
bp0_sb6_pol_a5_temp
bp0_sb6_pol_a6_vol
bp0_sb6_pol_a6_temp
bp0_sb6_pol_a7_vol
bp0_sb6_pol_a7_temp
bp0_sb6_pol_a8_vol
bp0_sb6_pol_a8_temp
bp0_sb6_pol_a9_vol
bp0_sb6_pol_a9_temp
bp0_sb6_pol_b0_vol
bp0_sb6_pol_b0_temp
bp0_sb6_pol_b2_vol
bp0_sb6_pol_b2_temp
bp0_sb6_pol_b3_vol
bp0_sb6_pol_b3_temp
bp0_sb6_pol_b5_vol
bp0_sb6_pol_b5_temp
bp0_sb6_pol_b6_vol
bp0_sb6_pol_b6_temp
bp0_sb6_pol_c1_vol
bp0_sb6_pol_c2_vol
bp0_sb6_pol_c4_vol
bp0_sb7_out_air_temp
bp0_sb7_cpu_0_temp
bp0_sb7_cpu_1_temp
bp0_sb7_cpu_2_temp
bp0_sb7_cpu_3_temp
bp0_sb7_ibc_0_vol
bp0_sb7_ibc_1_vol
bp0_sb7_ibc_2_vol
bp0_sb7_ibc_3_vol
bp0_sb7_pol_a0_vol
bp0_sb7_pol_a0_temp
bp0_sb7_pol_a1_vol
bp0_sb7_pol_a1_temp
bp0_sb7_pol_a2_vol
bp0_sb7_pol_a2_temp
bp0_sb7_pol_a3_vol
bp0_sb7_pol_a3_temp
bp0_sb7_pol_a4_vol
bp0_sb7_pol_a4_temp
bp0_sb7_pol_a5_vol
bp0_sb7_pol_a5_temp
bp0_sb7_pol_a6_vol
bp0_sb7_pol_a6_temp
bp0_sb7_pol_a7_vol
bp0_sb7_pol_a7_temp
bp0_sb7_pol_a8_vol
bp0_sb7_pol_a8_temp
bp0_sb7_pol_a9_vol
bp0_sb7_pol_a9_temp
bp0_sb7_pol_b0_vol
bp0_sb7_pol_b0_temp
bp0_sb7_pol_b2_vol
bp0_sb7_pol_b2_temp
bp0_sb7_pol_b3_vol
bp0_sb7_pol_b3_temp
bp0_sb7_pol_b5_vol
bp0_sb7_pol_b5_temp
bp0_sb7_pol_b6_vol
bp0_sb7_pol_b6_temp
bp0_sb7_pol_c1_vol
bp0_sb7_pol_c2_vol
bp0_sb7_pol_c4_vol
bp0_sb8_out_air_temp
bp0_sb8_cpu_0_temp
bp0_sb8_cpu_1_temp
bp0_sb8_cpu_2_temp
bp0_sb8_cpu_3_temp
bp0_sb8_ibc_0_vol
bp0_sb8_ibc_1_vol
bp0_sb8_ibc_2_vol
bp0_sb8_ibc_3_vol
bp0_sb8_pol_a0_vol
bp0_sb8_pol_a0_temp
bp0_sb8_pol_a1_vol
bp0_sb8_pol_a1_temp
bp0_sb8_pol_a2_vol
bp0_sb8_pol_a2_temp
bp0_sb8_pol_a3_vol
bp0_sb8_pol_a3_temp
bp0_sb8_pol_a4_vol
bp0_sb8_pol_a4_temp
bp0_sb8_pol_a5_vol
bp0_sb8_pol_a5_temp
bp0_sb8_pol_a6_vol
bp0_sb8_pol_a6_temp
bp0_sb8_pol_a7_vol
bp0_sb8_pol_a7_temp
bp0_sb8_pol_a8_vol
bp0_sb8_pol_a8_temp
bp0_sb8_pol_a9_vol
bp0_sb8_pol_a9_temp
bp0_sb8_pol_b0_vol
bp0_sb8_pol_b0_temp
bp0_sb8_pol_b2_vol
bp0_sb8_pol_b2_temp
bp0_sb8_pol_b3_vol
bp0_sb8_pol_b3_temp
bp0_sb8_pol_b5_vol
bp0_sb8_pol_b5_temp
bp0_sb8_pol_b6_vol
bp0_sb8_pol_b6_temp
bp0_sb8_pol_c1_vol
bp0_sb8_pol_c2_vol
bp0_sb8_pol_c4_vol
bp0_sb9_out_air_temp
bp0_sb9_cpu_0_temp
bp0_sb9_cpu_1_temp
bp0_sb9_cpu_2_temp
bp0_sb9_cpu_3_temp
bp0_sb9_ibc_0_vol
bp0_sb9_ibc_1_vol
bp0_sb9_ibc_2_vol
bp0_sb9_ibc_3_vol
bp0_sb9_pol_a0_vol
bp0_sb9_pol_a0_temp
bp0_sb9_pol_a1_vol
bp0_sb9_pol_a1_temp
bp0_sb9_pol_a2_vol
bp0_sb9_pol_a2_temp
bp0_sb9_pol_a3_vol
bp0_sb9_pol_a3_temp
bp0_sb9_pol_a4_vol
bp0_sb9_pol_a4_temp
bp0_sb9_pol_a5_vol
bp0_sb9_pol_a5_temp
bp0_sb9_pol_a6_vol
bp0_sb9_pol_a6_temp
bp0_sb9_pol_a7_vol
bp0_sb9_pol_a7_temp
bp0_sb9_pol_a8_vol
bp0_sb9_pol_a8_temp
bp0_sb9_pol_a9_vol
bp0_sb9_pol_a9_temp
bp0_sb9_pol_b0_vol
bp0_sb9_pol_b0_temp
bp0_sb9_pol_b2_vol
bp0_sb9_pol_b2_temp
bp0_sb9_pol_b3_vol
bp0_sb9_pol_b3_temp
bp0_sb9_pol_b5_vol
bp0_sb9_pol_b5_temp
bp0_sb9_pol_b6_vol
bp0_sb9_pol_b6_temp
bp0_sb9_pol_c1_vol
bp0_sb9_pol_c2_vol
bp0_sb9_pol_c4_vol
bp0_sb10_out_air_temp
bp0_sb10_cpu_0_temp
bp0_sb10_cpu_1_temp
bp0_sb10_cpu_2_temp
bp0_sb10_cpu_3_temp
bp0_sb10_ibc_0_vol
bp0_sb10_ibc_1_vol
bp0_sb10_ibc_2_vol
bp0_sb10_ibc_3_vol
bp0_sb10_pol_a0_vol
bp0_sb10_pol_a0_temp
bp0_sb10_pol_a1_vol
bp0_sb10_pol_a1_temp
bp0_sb10_pol_a2_vol
bp0_sb10_pol_a2_temp
bp0_sb10_pol_a3_vol
bp0_sb10_pol_a3_temp
bp0_sb10_pol_a4_vol
bp0_sb10_pol_a4_temp
bp0_sb10_pol_a5_vol
bp0_sb10_pol_a5_temp
bp0_sb10_pol_a6_vol
bp0_sb10_pol_a6_temp
bp0_sb10_pol_a7_vol
bp0_sb10_pol_a7_temp
bp0_sb10_pol_a8_vol
bp0_sb10_pol_a8_temp
bp0_sb10_pol_a9_vol
bp0_sb10_pol_a9_temp
bp0_sb10_pol_b0_vol
bp0_sb10_pol_b0_temp
bp0_sb10_pol_b2_vol
bp0_sb10_pol_b2_temp
bp0_sb10_pol_b3_vol
bp0_sb10_pol_b3_temp
bp0_sb10_pol_b5_vol
bp0_sb10_pol_b5_temp
bp0_sb10_pol_b6_vol
bp0_sb10_pol_b6_temp
bp0_sb10_pol_c1_vol
bp0_sb10_pol_c2_vol
bp0_sb10_pol_c4_vol
bp0_sb11_out_air_temp
bp0_sb11_cpu_0_temp
bp0_sb11_cpu_1_temp
bp0_sb11_cpu_2_temp
bp0_sb11_cpu_3_temp
bp0_sb11_ibc_0_vol
bp0_sb11_ibc_1_vol
bp0_sb11_ibc_2_vol
bp0_sb11_ibc_3_vol
bp0_sb11_pol_a0_vol
bp0_sb11_pol_a0_temp
bp0_sb11_pol_a1_vol
bp0_sb11_pol_a1_temp
bp0_sb11_pol_a2_vol
bp0_sb11_pol_a2_temp
bp0_sb11_pol_a3_vol
bp0_sb11_pol_a3_temp
bp0_sb11_pol_a4_vol
bp0_sb11_pol_a4_temp
bp0_sb11_pol_a5_vol
bp0_sb11_pol_a5_temp
bp0_sb11_pol_a6_vol
bp0_sb11_pol_a6_temp
bp0_sb11_pol_a7_vol
bp0_sb11_pol_a7_temp
bp0_sb11_pol_a8_vol
bp0_sb11_pol_a8_temp
bp0_sb11_pol_a9_vol
bp0_sb11_pol_a9_temp
bp0_sb11_pol_b0_vol
bp0_sb11_pol_b0_temp
bp0_sb11_pol_b2_vol
bp0_sb11_pol_b2_temp
bp0_sb11_pol_b3_vol
bp0_sb11_pol_b3_temp
bp0_sb11_pol_b5_vol
bp0_sb11_pol_b5_temp
bp0_sb11_pol_b6_vol
bp0_sb11_pol_b6_temp
bp0_sb11_pol_c1_vol
bp0_sb11_pol_c2_vol
bp0_sb11_pol_c4_vol
bp1_sb0_out_air_temp
bp1_sb0_cpu_0_temp
bp1_sb0_cpu_1_temp
bp1_sb0_cpu_2_temp
bp1_sb0_cpu_3_temp
bp1_sb0_ibc_0_vol
bp1_sb0_ibc_1_vol
bp1_sb0_ibc_2_vol
bp1_sb0_ibc_3_vol
bp1_sb0_pol_a0_vol
bp1_sb0_pol_a0_temp
bp1_sb0_pol_a1_vol
bp1_sb0_pol_a1_temp
bp1_sb0_pol_a2_vol
bp1_sb0_pol_a2_temp
bp1_sb0_pol_a3_vol
bp1_sb0_pol_a3_temp
bp1_sb0_pol_a4_vol
bp1_sb0_pol_a4_temp
bp1_sb0_pol_a5_vol
bp1_sb0_pol_a5_temp
bp1_sb0_pol_a6_vol
bp1_sb0_pol_a6_temp
bp1_sb0_pol_a7_vol
bp1_sb0_pol_a7_temp
bp1_sb0_pol_a8_vol
bp1_sb0_pol_a8_temp
bp1_sb0_pol_a9_vol
bp1_sb0_pol_a9_temp
bp1_sb0_pol_b0_vol
bp1_sb0_pol_b0_temp
bp1_sb0_pol_b2_vol
bp1_sb0_pol_b2_temp
bp1_sb0_pol_b3_vol
bp1_sb0_pol_b3_temp
bp1_sb0_pol_b5_vol
bp1_sb0_pol_b5_temp
bp1_sb0_pol_b6_vol
bp1_sb0_pol_b6_temp
bp1_sb0_pol_c1_vol
bp1_sb0_pol_c2_vol
bp1_sb0_pol_c4_vol
bp1_sb1_out_air_temp
bp1_sb1_cpu_0_temp
bp1_sb1_cpu_1_temp
bp1_sb1_cpu_2_temp
bp1_sb1_cpu_3_temp
bp1_sb1_ibc_0_vol
bp1_sb1_ibc_1_vol
bp1_sb1_ibc_2_vol
bp1_sb1_ibc_3_vol
bp1_sb1_pol_a0_vol
bp1_sb1_pol_a0_temp
bp1_sb1_pol_a1_vol
bp1_sb1_pol_a1_temp
bp1_sb1_pol_a2_vol
bp1_sb1_pol_a2_temp
bp1_sb1_pol_a3_vol
bp1_sb1_pol_a3_temp
bp1_sb1_pol_a4_vol
bp1_sb1_pol_a4_temp
bp1_sb1_pol_a5_vol
bp1_sb1_pol_a5_temp
bp1_sb1_pol_a6_vol
bp1_sb1_pol_a6_temp
bp1_sb1_pol_a7_vol
bp1_sb1_pol_a7_temp
bp1_sb1_pol_a8_vol
bp1_sb1_pol_a8_temp
bp1_sb1_pol_a9_vol
bp1_sb1_pol_a9_temp
bp1_sb1_pol_b0_vol
bp1_sb1_pol_b0_temp
bp1_sb1_pol_b2_vol
bp1_sb1_pol_b2_temp
bp1_sb1_pol_b3_vol
bp1_sb1_pol_b3_temp
bp1_sb1_pol_b5_vol
bp1_sb1_pol_b5_temp
bp1_sb1_pol_b6_vol
bp1_sb1_pol_b6_temp
bp1_sb1_pol_c1_vol
bp1_sb1_pol_c2_vol
bp1_sb1_pol_c4_vol
bp1_sb2_out_air_temp
bp1_sb2_cpu_0_temp
bp1_sb2_cpu_1_temp
bp1_sb2_cpu_2_temp
bp1_sb2_cpu_3_temp
bp1_sb2_ibc_0_vol
bp1_sb2_ibc_1_vol
bp1_sb2_ibc_2_vol
bp1_sb2_ibc_3_vol
bp1_sb2_pol_a0_vol
bp1_sb2_pol_a0_temp
bp1_sb2_pol_a1_vol
bp1_sb2_pol_a1_temp
bp1_sb2_pol_a2_vol
bp1_sb2_pol_a2_temp
bp1_sb2_pol_a3_vol
bp1_sb2_pol_a3_temp
bp1_sb2_pol_a4_vol
bp1_sb2_pol_a4_temp
bp1_sb2_pol_a5_vol
bp1_sb2_pol_a5_temp
bp1_sb2_pol_a6_vol
bp1_sb2_pol_a6_temp
bp1_sb2_pol_a7_vol
bp1_sb2_pol_a7_temp
bp1_sb2_pol_a8_vol
bp1_sb2_pol_a8_temp
bp1_sb2_pol_a9_vol
bp1_sb2_pol_a9_temp
bp1_sb2_pol_b0_vol
bp1_sb2_pol_b0_temp
bp1_sb2_pol_b2_vol
bp1_sb2_pol_b2_temp
bp1_sb2_pol_b3_vol
bp1_sb2_pol_b3_temp
bp1_sb2_pol_b5_vol
bp1_sb2_pol_b5_temp
bp1_sb2_pol_b6_vol
bp1_sb2_pol_b6_temp
bp1_sb2_pol_c1_vol
bp1_sb2_pol_c2_vol
bp1_sb2_pol_c4_vol
bp1_sb3_out_air_temp
bp1_sb3_cpu_0_temp
bp1_sb3_cpu_1_temp
bp1_sb3_cpu_2_temp
bp1_sb3_cpu_3_temp
bp1_sb3_ibc_0_vol
bp1_sb3_ibc_1_vol
bp1_sb3_ibc_2_vol
bp1_sb3_ibc_3_vol
bp1_sb3_pol_a0_vol
bp1_sb3_pol_a0_temp
bp1_sb3_pol_a1_vol
bp1_sb3_pol_a1_temp
bp1_sb3_pol_a2_vol
bp1_sb3_pol_a2_temp
bp1_sb3_pol_a3_vol
bp1_sb3_pol_a3_temp
bp1_sb3_pol_a4_vol
bp1_sb3_pol_a4_temp
bp1_sb3_pol_a5_vol
bp1_sb3_pol_a5_temp
bp1_sb3_pol_a6_vol
bp1_sb3_pol_a6_temp
bp1_sb3_pol_a7_vol
bp1_sb3_pol_a7_temp
bp1_sb3_pol_a8_vol
bp1_sb3_pol_a8_temp
bp1_sb3_pol_a9_vol
bp1_sb3_pol_a9_temp
bp1_sb3_pol_b0_vol
bp1_sb3_pol_b0_temp
bp1_sb3_pol_b2_vol
bp1_sb3_pol_b2_temp
bp1_sb3_pol_b3_vol
bp1_sb3_pol_b3_temp
bp1_sb3_pol_b5_vol
bp1_sb3_pol_b5_temp
bp1_sb3_pol_b6_vol
bp1_sb3_pol_b6_temp
bp1_sb3_pol_c1_vol
bp1_sb3_pol_c2_vol
bp1_sb3_pol_c4_vol
bp1_sb4_out_air_temp
bp1_sb4_cpu_0_temp
bp1_sb4_cpu_1_temp
bp1_sb4_cpu_2_temp
bp1_sb4_cpu_3_temp
bp1_sb4_ibc_0_vol
bp1_sb4_ibc_1_vol
bp1_sb4_ibc_2_vol
bp1_sb4_ibc_3_vol
bp1_sb4_pol_a0_vol
bp1_sb4_pol_a0_temp
bp1_sb4_pol_a1_vol
bp1_sb4_pol_a1_temp
bp1_sb4_pol_a2_vol
bp1_sb4_pol_a2_temp
bp1_sb4_pol_a3_vol
bp1_sb4_pol_a3_temp
bp1_sb4_pol_a4_vol
bp1_sb4_pol_a4_temp
bp1_sb4_pol_a5_vol
bp1_sb4_pol_a5_temp
bp1_sb4_pol_a6_vol
bp1_sb4_pol_a6_temp
bp1_sb4_pol_a7_vol
bp1_sb4_pol_a7_temp
bp1_sb4_pol_a8_vol
bp1_sb4_pol_a8_temp
bp1_sb4_pol_a9_vol
bp1_sb4_pol_a9_temp
bp1_sb4_pol_b0_vol
bp1_sb4_pol_b0_temp
bp1_sb4_pol_b2_vol
bp1_sb4_pol_b2_temp
bp1_sb4_pol_b3_vol
bp1_sb4_pol_b3_temp
bp1_sb4_pol_b5_vol
bp1_sb4_pol_b5_temp
bp1_sb4_pol_b6_vol
bp1_sb4_pol_b6_temp
bp1_sb4_pol_c1_vol
bp1_sb4_pol_c2_vol
bp1_sb4_pol_c4_vol
bp1_sb5_out_air_temp
bp1_sb5_cpu_0_temp
bp1_sb5_cpu_1_temp
bp1_sb5_cpu_2_temp
bp1_sb5_cpu_3_temp
bp1_sb5_ibc_0_vol
bp1_sb5_ibc_1_vol
bp1_sb5_ibc_2_vol
bp1_sb5_ibc_3_vol
bp1_sb5_pol_a0_vol
bp1_sb5_pol_a0_temp
bp1_sb5_pol_a1_vol
bp1_sb5_pol_a1_temp
bp1_sb5_pol_a2_vol
bp1_sb5_pol_a2_temp
bp1_sb5_pol_a3_vol
bp1_sb5_pol_a3_temp
bp1_sb5_pol_a4_vol
bp1_sb5_pol_a4_temp
bp1_sb5_pol_a5_vol
bp1_sb5_pol_a5_temp
bp1_sb5_pol_a6_vol
bp1_sb5_pol_a6_temp
bp1_sb5_pol_a7_vol
bp1_sb5_pol_a7_temp
bp1_sb5_pol_a8_vol
bp1_sb5_pol_a8_temp
bp1_sb5_pol_a9_vol
bp1_sb5_pol_a9_temp
bp1_sb5_pol_b0_vol
bp1_sb5_pol_b0_temp
bp1_sb5_pol_b2_vol
bp1_sb5_pol_b2_temp
bp1_sb5_pol_b3_vol
bp1_sb5_pol_b3_temp
bp1_sb5_pol_b5_vol
bp1_sb5_pol_b5_temp
bp1_sb5_pol_b6_vol
bp1_sb5_pol_b6_temp
bp1_sb5_pol_c1_vol
bp1_sb5_pol_c2_vol
bp1_sb5_pol_c4_vol
bp1_sb6_out_air_temp
bp1_sb6_cpu_0_temp
bp1_sb6_cpu_1_temp
bp1_sb6_cpu_2_temp
bp1_sb6_cpu_3_temp
bp1_sb6_ibc_0_vol
bp1_sb6_ibc_1_vol
bp1_sb6_ibc_2_vol
bp1_sb6_ibc_3_vol
bp1_sb6_pol_a0_vol
bp1_sb6_pol_a0_temp
bp1_sb6_pol_a1_vol
bp1_sb6_pol_a1_temp
bp1_sb6_pol_a2_vol
bp1_sb6_pol_a2_temp
bp1_sb6_pol_a3_vol
bp1_sb6_pol_a3_temp
bp1_sb6_pol_a4_vol
bp1_sb6_pol_a4_temp
bp1_sb6_pol_a5_vol
bp1_sb6_pol_a5_temp
bp1_sb6_pol_a6_vol
bp1_sb6_pol_a6_temp
bp1_sb6_pol_a7_vol
bp1_sb6_pol_a7_temp
bp1_sb6_pol_a8_vol
bp1_sb6_pol_a8_temp
bp1_sb6_pol_a9_vol
bp1_sb6_pol_a9_temp
bp1_sb6_pol_b0_vol
bp1_sb6_pol_b0_temp
bp1_sb6_pol_b2_vol
bp1_sb6_pol_b2_temp
bp1_sb6_pol_b3_vol
bp1_sb6_pol_b3_temp
bp1_sb6_pol_b5_vol
bp1_sb6_pol_b5_temp
bp1_sb6_pol_b6_vol
bp1_sb6_pol_b6_temp
bp1_sb6_pol_c1_vol
bp1_sb6_pol_c2_vol
bp1_sb6_pol_c4_vol
bp1_sb7_out_air_temp
bp1_sb7_cpu_0_temp
bp1_sb7_cpu_1_temp
bp1_sb7_cpu_2_temp
bp1_sb7_cpu_3_temp
bp1_sb7_ibc_0_vol
bp1_sb7_ibc_1_vol
bp1_sb7_ibc_2_vol
bp1_sb7_ibc_3_vol
bp1_sb7_pol_a0_vol
bp1_sb7_pol_a0_temp
bp1_sb7_pol_a1_vol
bp1_sb7_pol_a1_temp
bp1_sb7_pol_a2_vol
bp1_sb7_pol_a2_temp
bp1_sb7_pol_a3_vol
bp1_sb7_pol_a3_temp
bp1_sb7_pol_a4_vol
bp1_sb7_pol_a4_temp
bp1_sb7_pol_a5_vol
bp1_sb7_pol_a5_temp
bp1_sb7_pol_a6_vol
bp1_sb7_pol_a6_temp
bp1_sb7_pol_a7_vol
